   0.000000,   0.000000,   0.031165,   0.121565,   0.293386,   0.560731,   0.928213,   1.390503,   1.932854,   2.532571,   3.161258,   3.787646,   4.380693,   4.912665,   5.361899,   5.714944,   5.965089,   6.101030,   6.093596,   5.905718,   5.520880,   4.950318,   4.219539,   3.367576,   2.449515,   1.525653,   0.655218,  -0.105523,  -0.712106,  -1.136268,  -1.366307,  -1.410666,  -1.296562,  -1.065908,  -0.773035,  -0.478386,  -0.241960,  -0.118722,  -0.152071,  -0.369595,  -0.781168,  -1.376943,  -2.128812,  -2.993515,  -3.916145,  -4.836241,  -5.693442,  -6.431479,  -6.999368,  -7.346482,  -7.419100,  -7.170813,  -6.585418,  -5.691961,  -4.554348,  -3.252702,  -1.881058,  -0.546695,   0.646831,   1.614665,   2.292411,   2.641666,   2.659733,   2.377348,   1.852108,   1.167330,   0.423587,  -0.275207,  -0.828785,  -1.149780,  -1.175973,  -0.873922,  -0.241442,   0.689150,   1.856349,   3.176228,   4.548248,   5.866897,   7.031651,   7.952264
   0.000000,   0.000000,   0.031165,   0.121565,   0.293386,   0.560731,   0.928213,   1.390503,   1.932854,   2.532571,   3.161258,   3.787646,   4.380693,   4.912665,   5.361899,   5.714944,   5.965089,   6.101030,   6.093596,   5.905718,   5.520880,   4.950318,   4.219539,   3.367576,   2.449515,   1.525653,   0.655218,  -0.105523,  -0.712106,  -1.136268,  -1.366307,  -1.410666,  -1.296562,  -1.065908,  -0.773035,  -0.478386,  -0.241960,  -0.118722,  -0.152071,  -0.369595,  -0.781168,  -1.376943,  -2.128812,  -2.993515,  -3.916145,  -4.836241,  -5.693442,  -6.431479,  -6.999368,  -7.346482,  -7.419100,  -7.170813,  -6.585418,  -5.691961,  -4.554348,  -3.252702,  -1.881058,  -0.546695,   0.646831,   1.614665,   2.292411,   2.641666,   2.659733,   2.377348,   1.852108,   1.167330,   0.423587,  -0.275207,  -0.828785,  -1.149780,  -1.175973,  -0.873922,  -0.241442,   0.689150,   1.856349,   3.176228,   4.548248,   5.866897,   7.031651,   7.952264
   0.000000,   0.000000,   0.031165,   0.121565,   0.293386,   0.560731,   0.928213,   1.390503,   1.932854,   2.532571,   3.161258,   3.787646,   4.380693,   4.912665,   5.361899,   5.711601,   5.941149,   6.024190,   5.945202,   5.703634,   5.294902,   4.717931,   4.000993,   3.189341,   2.327689,   1.470380,   0.674770,  -0.014165,  -0.559075,  -0.934913,  -1.137655,  -1.177821,  -1.081411,  -0.890820,  -0.655318,  -0.428994,  -0.266688,  -0.214727,  -0.309509,  -0.573517,  -1.010788,  -1.609493,  -2.341616,  -3.164912,  -4.029354,  -4.879834,  -5.660534,  -6.317563,  -6.796116,  -7.044373,  -7.024451,  -6.720843,  -6.138787,  -5.298092,  -4.242821,  -3.051631,  -1.817883,  -0.627665,   0.435353,   1.291361,   1.886046,   2.196256,   2.220158,   1.983726,   1.545432,   0.979734,   0.370716,  -0.187135,  -0.606708,  -0.818186,  -0.767202,  -0.426973,   0.197292,   1.076595,   2.155305,   3.355284,   4.589866,   5.766573,   6.793404,   7.588950
   0.000000,   0.000000,   0.031165,   0.121565,   0.293386,   0.560731,   0.928213,   1.390503,   1.932854,   2.532571,   3.161258,   3.787646,   4.380693,   4.912665,   5.357930,   5.684429,   5.854914,   5.848362,   5.669626,   5.334845,   4.863707,   4.277201,   3.595329,   2.851985,   2.096081,   1.369655,   0.710289,   0.156520,  -0.268863,  -0.557169,  -0.707783,  -0.738118,  -0.677669,  -0.561195,  -0.432891,  -0.337092,  -0.312768,  -0.395049,  -0.606634,  -0.956681,  -1.442993,  -2.047670,  -2.741505,  -3.487782,  -4.242202,  -4.958845,  -5.589367,  -6.079843,  -6.378307,  -6.447655,  -6.279344,  -5.890552,  -5.304207,  -4.545475,  -3.653149,  -2.682070,  -1.698953,  -0.773414,   0.034579,   0.678907,   1.125579,   1.358725,   1.388643,   1.245155,   0.970234,   0.623119,   0.272355,  -0.019228,  -0.191630,  -0.193398,   0.004035,   0.411839,   1.023616,   1.807316,   2.715921,   3.692573,   4.667754,   5.570697,   6.332175,   6.881034
   0.000000,   0.000000,   0.031165,   0.121565,   0.293386,   0.560731,   0.928213,   1.390503,   1.932854,   2.532571,   3.161258,   3.787646,   4.380693,   4.907952,   5.327154,   5.590849,   5.670134,   5.561487,   5.274626,   4.835928,   4.290070,   3.681085,   3.042016,   2.399963,   1.784536,   1.229844,   0.760497,   0.387963,   0.120542,  -0.045073,  -0.126912,  -0.145928,  -0.130641,  -0.116311,  -0.133451,  -0.211534,  -0.375759,  -0.638982,  -1.006920,  -1.475158,  -2.026645,  -2.638922,  -3.282490,  -3.922938,  -4.526412,  -5.053872,  -5.460498,  -5.702246,  -5.747342,  -5.592567,  -5.258826,  -4.775991,  -4.184090,  -3.530264,  -2.853208,  -2.180257,  -1.540948,  -0.972480,  -0.504024,  -0.147102,   0.095251,   0.227718,   0.268401,   0.245259,   0.192068,   0.144589,   0.138019,   0.205840,   0.371970,   0.649472,   1.044088,   1.547452,   2.138843,   2.792853,   3.475003,   4.145263,   4.764858,   5.289256,   5.670127,   5.866186
   0.000000,   0.000000,   0.031165,   0.121565,   0.293386,   0.560731,   0.928213,   1.390503,   1.932854,   2.532571,   3.161258,   3.787646,   4.375097,   4.873177,   5.225947,   5.397146,   5.373874,   5.156406,   4.765200,   4.241552,   3.636021,   3.007096,   2.410500,   1.879802,   1.430166,   1.072656,   0.814963,   0.652529,   0.567261,   0.537356,   0.536737,   0.531686,   0.492016,   0.392420,   0.209237,  -0.069735,  -0.446629,  -0.917329,  -1.465056,  -2.065998,  -2.693382,  -3.314541,  -3.898601,  -4.416812,  -4.836583,  -5.123699,  -5.244443,  -5.179264,  -4.937945,  -4.548798,  -4.047658,  -3.482225,  -2.909593,  -2.383499,  -1.941379,  -1.600429,  -1.359615,  -1.204043,  -1.118559,  -1.088013,  -1.081882,  -1.064443,  -1.010458,  -0.895584,  -0.696564,  -0.402951,  -0.014231,   0.463285,   1.013727,   1.612957,   2.232294,   2.842197,   3.413192,   3.918313,   4.337639,   4.654944,   4.853918,   4.919801,   4.840276,   4.614968
   0.000000,   0.000000,   0.031165,   0.121565,   0.293386,   0.560731,   0.928213,   1.390503,   1.932854,   2.532571,   3.161258,   3.781002,   4.335903,   4.764108,   5.023361,   5.091374,   4.958696,   4.638433,   4.164375,   3.581728,   2.948736,   2.329339,   1.782569,   1.356137,   1.070243,   0.915276,   0.871842,   0.917036,   1.016150,   1.125421,   1.203309,   1.212890,   1.120285,   0.903116,   0.553798,   0.074319,  -0.519213,  -1.197215,  -1.925136,  -2.661752,  -3.363635,  -3.993324,  -4.515357,  -4.896421,  -5.105463,  -5.114256,  -4.916215,  -4.535250,  -4.011909,  -3.395868,  -2.746528,  -2.130205,  -1.609499,  -1.232469,  -1.032912,  -1.021538,  -1.172054,  -1.432573,  -1.741827,  -2.036781,  -2.261920,  -2.365385,  -2.299855,  -2.041785,  -1.590130,  -0.955150,  -0.167291,   0.722968,   1.659333,   2.581877,   3.428331,   4.145358,   4.694097,   5.048414,   5.196812,   5.141271,   4.889940,   4.460099,   3.888964,   3.234438
   0.000000,   0.000000,   0.031165,   0.121565,   0.293386,   0.560731,   0.928213,   1.390503,   1.932854,   2.532571,   3.153369,   3.736955,   4.218793,   4.552674,   4.707915,   4.666147,   4.432449,   4.031248,   3.500473,   2.893904,   2.272135,   1.695662,   1.222862,   0.899587,   0.750837,   0.771616,   0.923261,   1.153884,   1.413533,   1.647087,   1.796961,   1.817459,   1.677419,   1.358117,   0.859420,   0.201474,  -0.582427,  -1.446453,  -2.334298,  -3.189783,  -3.959076,  -4.591494,  -5.043565,  -5.274398,  -5.252794,  -4.977500,  -4.479375,  -3.810294,  -3.034691,  -2.227214,  -1.470977,  -0.842010,  -0.399145,  -0.188190,  -0.231122,  -0.516908,  -1.007665,  -1.632717,  -2.291619,  -2.881522,  -3.313821,  -3.517844,  -3.443474,  -3.063401,  -2.383274,  -1.443412,  -0.305008,   0.953044,   2.234449,   3.442012,   4.489725,   5.303315,   5.828927,   6.040527,   5.931511,   5.512274,   4.818997,   3.915035,   2.890271,   1.853124
   0.000000,   0.000000,   0.031165,   0.121565,   0.293386,   0.560731,   0.928213,   1.390503,   1.932854,   2.523203,   3.104026,   3.611686,   3.998523,   4.227372,   4.272760,   4.131868,   3.818978,   3.363610,   2.812432,   2.219809,   1.643856,   1.142928,   0.766033,   0.550506,   0.517781,   0.664630,   0.957762,   1.333514,   1.716367,   2.040259,   2.245184,   2.276108,   2.098472,   1.701326,   1.091566,   0.297600,  -0.631112,  -1.634054,  -2.643797,  -3.588992,  -4.402906,  -5.022742,  -5.387916,  -5.455263,  -5.215122,  -4.694438,  -3.948132,  -3.046968,  -2.078512,  -1.143214,  -0.332916,   0.274923,   0.616705,   0.658608,   0.399078,  -0.137690,  -0.895291,  -1.786801,  -2.702987,  -3.517999,  -4.111011,  -4.391927,  -4.306951,  -3.834017,  -2.985270,  -1.813519,  -0.406903,   1.126498,   2.667809,   4.093910,   5.292165,   6.173956,   6.675687,   6.758467,   6.415542,   5.675042,   4.602885,   3.308940,   1.928509,   0.595056
   0.000000,   0.000000,   0.031165,   0.121565,   0.293386,   0.560731,   0.928213,   1.390503,   1.921732,   2.468126,   2.970543,   3.382546,   3.663181,   3.782478,   3.730634,   3.512203,   3.147997,   2.675608,   2.141038,   1.597284,   1.099198,   0.695312,   0.426144,   0.318722,   0.383003,   0.612623,   0.979669,   1.429893,   1.885629,   2.263038,   2.494993,   2.531818,   2.335656,   1.893301,   1.220602,   0.352258,  -0.658269,  -1.739811,  -2.815413,  -3.805842,  -4.627205,  -5.198831,  -5.457473,  -5.373651,  -4.960564,  -4.261756,  -3.341601,  -2.291852,  -1.220587,  -0.231446,   0.578380,   1.125659,   1.357348,   1.251471,   0.816862,   0.097282,  -0.834474,  -1.883932,  -2.937729,  -3.869754,  -4.553967,  -4.883743,  -4.792621,  -4.263681,  -3.320996,  -2.022343,  -0.464502,   1.224995,   2.910295,   4.456837,   5.737883,   6.647947,   7.109777,   7.077456,   6.545185,   5.561164,   4.228422,   2.682559,   1.074160,  -0.438378
   0.000000,   0.000000,   0.031165,   0.121565,   0.293386,   0.560731,   0.928213,   1.377297,   1.860504,   2.326434,   2.732438,   3.037016,   3.208790,   3.232621,   3.104920,   2.838288,   2.460226,   2.007170,   1.524596,   1.060759,   0.660929,   0.365501,   0.203644,   0.191056,   0.329601,   0.605079,   0.989645,   1.441135,   1.898324,   2.283975,   2.521300,   2.555586,   2.357288,   1.912990,   1.232947,   0.356619,  -0.660079,  -1.748597,  -2.824657,  -3.795470,  -4.565886,  -5.050512,  -5.199236,  -5.003706,  -4.482972,  -3.684529,  -2.689778,  -1.599297,  -0.519057,   0.443599,   1.191564,   1.651386,   1.778036,   1.557985,   1.013049,   0.198287,  -0.805971,  -1.899963,  -2.971387,  -3.906138,  -4.592413,  -4.927980,  -4.841282,  -4.307353,  -3.351312,  -2.041004,  -0.472022,   1.234160,   2.933946,   4.486089,   5.762147,   6.644343,   7.041909,   6.909341,   6.256116,   5.150379,   3.705898,   2.064329,   0.385266,  -1.163426
   0.000000,   0.000000,   0.031165,   0.121565,   0.293386,   0.560731,   0.912533,   1.309546,   1.710650,   2.079189,   2.376635,   2.573390,   2.651254,   2.601083,   2.428456,   2.150902,   1.795072,   1.397080,   0.996258,   0.632009,   0.341162,   0.152132,   0.083719,   0.143085,   0.323848,   0.608350,   0.968391,   1.367462,   1.762514,   2.099661,   2.314714,   2.347891,   2.163598,   1.753980,   1.127841,   0.312834,  -0.637499,  -1.652674,  -2.647694,  -3.520675,  -4.176142,  -4.550574,  -4.611080,  -4.350249,  -3.791858,  -2.992488,  -2.032873,  -1.007010,  -0.016025,   0.839919,   1.476244,   1.831229,   1.867923,   1.582718,   1.005622,   0.192253,  -0.776574,  -1.802946,  -2.786269,  -3.626363,  -4.230777,  -4.523016,  -4.441758,  -3.955100,  -3.078238,  -1.870113,  -0.422881,   1.151381,   2.728212,   4.169093,   5.337790,   6.119928,   6.429357,   6.229535,   5.547429,   4.454533,   3.054350,   1.483984,  -0.097199,  -1.530831
   0.000000,   0.000000,   0.031165,   0.121565,   0.293386,   0.542113,   0.837964,   1.151591,   1.454018,   1.713132,   1.904007,   2.008188,   2.014210,   1.922387,   1.741617,   1.489410,   1.191517,   0.877025,   0.577201,   0.322189,   0.136829,   0.039824,   0.040852,   0.139502,   0.326330,   0.582602,   0.882787,   1.197335,   1.494384,   1.741242,   1.900362,   1.926678,   1.779134,   1.439096,   0.914091,   0.226892,  -0.582243,  -1.442902,  -2.264586,  -2.961133,  -3.463619,  -3.725109,  -3.720215,  -3.446103,  -2.930834,  -2.228452,  -1.405890,  -0.544244,   0.267781,   0.951662,   1.440497,   1.682856,   1.656457,   1.364845,   0.834420,   0.119595,  -0.708063,  -1.568563,  -2.374591,  -3.045622,  -3.514813,  -3.726755,  -3.643717,  -3.244808,  -2.529087,  -1.532902,  -0.329153,   0.987304,   2.306978,   3.510481,   4.473485,   5.088857,   5.296918,   5.083601,   4.468663,   3.510977,   2.305723,   0.973199,  -0.352835,  -1.542156
